x,y
2505003.883,1137876.232
2505013.237,1137906.502
2505021.158,1137931.380
2505036.321,1137979.004
2505043.510,1138001.583
2505051.575,1138025.723
2505061.981,1138055.938
2505073.959,1138090.573
2505084.913,1138121.370
2505099.121,1138160.423
2505112.456,1138196.141
2505123.092,1138224.320
2505131.767,1138247.043
2505140.872,1138270.040
2505150.715,1138294.726
2505162.550,1138324.170
2505173.709,1138350.751
2505185.481,1138379.260
2505199.848,1138412.915
2505219.339,1138457.516
2505236.202,1138494.989
2505248.929,1138522.593
2505263.529,1138554.263
2505283.430,1138596.113
2505301.562,1138633.679
2505317.164,1138665.090
2505331.531,1138693.586
2505343.596,1138717.478
2505356.761,1138743.242
2505369.711,1138768.357
2505389.158,1138805.346
2505409.991,1138844.384
2505429.480,1138880.514
2505450.197,1138918.059
2505467.025,1138947.904
2505498.619,1139003.298
2505516.952,1139035.058
2505542.748,1139078.714
2505560.291,1139108.242
2505582.195,1139144.232
2505598.946,1139171.503
2505618.631,1139202.936
2505638.996,1139235.023
2505655.065,1139260.483
2505685.306,1139307.076
2505711.249,1139346.376
2505736.107,1139383.356
2505763.729,1139423.837
2505796.511,1139471.065
2505817.505,1139500.836
2505837.151,1139528.216
2505866.778,1139568.898
2505881.284,1139588.779
2505894.539,1139606.797
2505911.287,1139629.101
2505931.003,1139655.312
2505949.229,1139679.187
2506005.328,1139751.661
2506030.033,1139782.613
2506049.400,1139806.664
2506072.340,1139834.842
2506088.135,1139854.209
2506117.187,1139889.134
2506143.539,1139920.487
2506170.368,1139951.761
2506194.895,1139980.336
2506217.755,1140006.451
2506241.047,1140032.548
2506258.950,1140052.912
2506281.919,1140078.334
2506314.787,1140114.325
2506346.735,1140148.522
2506381.462,1140185.365
2506416.387,1140221.944
2506436.826,1140242.979
2506457.133,1140263.682
2506483.128,1140290.008
2506505.287,1140312.035
2506529.960,1140336.377
2506551.193,1140357.213
2506578.445,1140383.671
2506601.265,1140405.433
2506627.790,1140430.568
2506658.217,1140459.011
2506685.601,1140484.279
2506711.398,1140507.695
2506746.257,1140539.048
2506772.054,1140562.133
2506787.995,1140576.222
2506806.119,1140592.031
2506825.169,1140608.435
2506845.741,1140626.162
2506870.016,1140646.800
2506897.334,1140669.885
2506924.851,1140692.771
2506945.753,1140709.903
2506962.800,1140723.727
2506982.927,1140740.198
2507015.736,1140766.524
2507040.078,1140785.839
2507073.349,1140811.966
2507105.827,1140837.036
2507135.136,1140859.401
2507163.638,1140880.890
2507189.898,1140900.403
2507214.988,1140918.763
2507242.947,1140939.231
2507272.977,1140960.927
2507302.875,1140982.226
2507333.501,1141003.591
2507364.523,1141024.956
2507381.325,1141036.399
2507403.219,1141051.084
2507431.476,1141069.817
2507459.522,1141088.139
2507482.938,1141103.221
2507504.951,1141117.164
2507530.484,1141133.171
2507546.328,1141143.021
2507569.312,1141157.116
2507589.949,1141169.683
2507612.438,1141183.177
2507633.672,1141195.679
2507660.130,1141211.289
2507685.530,1141225.974
2507711.128,1141240.724
2507751.808,1141263.875
2507789.397,1141284.682
2507809.884,1141296.221
2507832.758,1141308.901
2507876.295,1141332.734
2507911.352,1141351.784
2507967.841,1141382.409
2507998.466,1141398.879
2508022.874,1141412.109
2508057.138,1141430.497
2508093.121,1141449.746
2508124.938,1141466.811
2508171.901,1141492.211
2508208.877,1141512.253
2508246.844,1141533.023
2508275.023,1141548.568
2508304.127,1141564.707
2508339.383,1141584.419
2508369.413,1141601.418
2508407.050,1141622.982
2508444.092,1141644.678
2508477.694,1141664.456
2508509.841,1141683.902
2508535.439,1141699.513
2508561.567,1141715.586
2508595.235,1141736.687
2508615.674,1141749.585
2508643.191,1141767.445
2508658.848,1141777.663
2508672.400,1141786.751
2508699.526,1141804.748
2508737.150,1141830.069
2508769.535,1141852.373
2508800.094,1141873.725
2508827.161,1141893.093
2508884.449,1141934.526
2508908.997,1141952.783
2508942.176,1141977.706
2508971.880,1142000.484
2509019.593,1142037.674
2509048.856,1142061.050
2509079.415,1142085.657
2509113.706,1142113.755
2509141.407,1142136.774
2509167.760,1142158.602
2509202.129,1142187.336
2509250.866,1142228.294
2509283.013,1142255.440
2509323.732,1142289.730
2509401.996,1142355.612
2509446.058,1142392.697
2509483.276,1142424.192
2509542.093,1142473.801
2509570.138,1142497.278
2509619.881,1142539.286
2509654.647,1142568.655
2509701.796,1142608.342
2509736.642,1142637.711
2509786.331,1142679.542
2509860.636,1142742.167
2509908.409,1142782.491
2509961.988,1142827.735
2510005.724,1142864.565
2510057.238,1142908.063
2510105.419,1142948.703
2510155.901,1142991.327
2510192.652,1143022.363
2510210.563,1143037.361
2510242.738,1143064.670
2510306.555,1143118.486
2510366.880,1143169.286
2510416.252,1143210.720
2510440.858,1143231.120
2510462.051,1143248.662
2510490.706,1143272.077
2510513.963,1143291.048
2510544.363,1143315.654
2510569.843,1143336.133
2510599.053,1143359.390
2510637.788,1143390.029
2510668.586,1143414.080
2510704.860,1143442.258
2510736.134,1143466.467
2510773.916,1143495.201
2510811.222,1143523.379
2510842.179,1143546.477
2510862.340,1143561.558
2510879.723,1143574.338
2510903.298,1143591.800
2510923.776,1143606.723
2510959.734,1143632.837
2510994.638,1143657.779
2511009.819,1143668.874
2511043.633,1143692.845
2511086.496,1143723.008
2511124.199,1143749.281
2511153.330,1143769.442
2511188.016,1143793.016
2511215.321,1143811.590
2511249.612,1143834.688
2511273.024,1143850.310
2511298.953,1143867.571
2511328.469,1143887.052
2511368.872,1143913.318
2511395.330,1143930.517
2511435.072,1143956.040
2511462.567,1143973.594
2511499.830,1143997.146
2511528.282,1144014.893
2511566.385,1144038.645
2511597.073,1144057.451
2511631.252,1144078.272
2511668.829,1144100.906
2511698.115,1144118.448
2511732.307,1144138.768
2511767.001,1144159.099
2511796.619,1144176.423
2511835.445,1144198.703
2511857.904,1144211.683
2511899.146,1144235.171
2511948.655,1144262.859
2511980.377,1144280.532
2512024.313,1144304.851
2512067.670,1144328.300
2512122.263,1144357.565
2512163.146,1144379.449
2512206.408,1144402.695
2512248.481,1144425.261
2512291.940,1144448.662
2512343.327,1144476.520
2512387.616,1144500.896
2512424.840,1144521.463
2512458.166,1144540.206
2512507.016,1144567.893
2512540.282,1144587.221
2512575.051,1144607.580
2512612.232,1144629.664
2512645.977,1144650.062
2512679.314,1144670.411
2512707.473,1144687.792
2512748.269,1144713.449
2512788.167,1144738.775
2512838.070,1144770.992
2512881.084,1144799.379
2512926.267,1144829.475
2512966.865,1144857.077
2513008.367,1144885.680
2513054.405,1144917.855
2513098.058,1144948.919
2513145.154,1144983.078
2513198.057,1145022.195
2513232.817,1145048.202
2513273.140,1145078.911
2513322.289,1145116.869
2513363.091,1145149.162
2513397.149,1145176.182
2513432.943,1145205.177
2513472.125,1145237.415
2513493.232,1145254.713
2513516.300,1145273.786
2513551.274,1145303.693
2513598.989,1145344.570
2513639.503,1145379.904
2513673.096,1145409.625
2513706.873,1145440.002
2513743.393,1145473.308
2513772.635,1145500.113
2513809.431,1145534.530
2513860.474,1145583.024
2513886.938,1145608.653
2513914.424,1145635.417
2513944.673,1145665.284
2513981.931,1145702.398
2514028.929,1145750.188
2514065.743,1145788.070
2514103.688,1145827.962
2514146.310,1145872.911
2514175.905,1145903.893
2514208.622,1145937.685
2514236.741,1145966.113
2514266.034,1145995.806
2514301.823,1146030.786
2514328.144,1146055.865
2514349.150,1146075.320
2514387.471,1146109.948
2514409.186,1146129.114
2514451.223,1146164.864
2514478.724,1146187.837
2514507.990,1146211.529
2514542.027,1146238.373
2514571.761,1146261.013
2514599.991,1146282.180
2514640.728,1146311.964
2514673.161,1146334.834
2514703.822,1146355.823
2514727.277,1146371.519
2514752.620,1146388.063
2514775.209,1146402.521
2514798.750,1146417.404
2514821.691,1146431.481
2514849.170,1146447.951
2514878.041,1146465.005
2514904.200,1146479.987
2514933.515,1146496.329
2514954.652,1146508.099
2514985.324,1146524.369
2515014.019,1146539.335
2515041.462,1146553.051
2515066.828,1146565.633
2515095.766,1146579.821
2515140.332,1146600.473
2515182.061,1146619.033
2515219.400,1146635.140
2515273.555,1146657.911
2515309.887,1146672.764
2515346.956,1146687.766
2515401.169,1146709.435
2515479.195,1146740.471
2515521.660,1146757.378
2515568.888,1146776.111
2515623.221,1146797.719
2515802.152,1146868.792
2515816.307,1146874.481
2515919.647,1146915.494
2515966.166,1146933.746
2516015.215,1146953.514
2516068.551,1146974.837
2516115.783,1146993.599
2516164.520,1147013.045
2516204.128,1147028.762
2516266.834,1147053.765
2516302.077,1147067.656
2516378.515,1147098.136
2516435.885,1147120.962
2516514.250,1147152.141
2516570.365,1147174.336
2516716.359,1147231.836
2516781.272,1147257.060
2516815.034,1147269.942
2516860.719,1147287.207
2516896.559,1147300.387
2516924.060,1147310.702
2516980.576,1147331.022
2517014.469,1147342.770
2517077.261,1147364.133
2517109.541,1147374.659
2517149.407,1147387.141
2517196.079,1147401.508
2517232.513,1147412.144
2517272.914,1147423.336
2517329.680,1147438.395
2517378.960,1147450.641
2517443.047,1147465.587
2517484.291,1147474.930
2517530.920,1147484.758
2517568.508,1147492.709
2517628.253,1147504.263
2517675.902,1147513.268
2517729.965,1147522.984
2517752.859,1147527.098
2517799.727,1147534.937
2517831.636,1147540.335
2517861.566,1147545.019
2517864.491,1147545.477
2517864.492,1147545.477
2517910.059,1147552.952
2517966.971,1147562.242
2518031.026,1147572.640
2518084.922,1147581.213
2518134.532,1147589.230
2518187.872,1147597.802
2518271.130,1147611.258
2518368.133,1147626.854
2518439.967,1147638.363
2518521.803,1147651.380
2518605.385,1147664.795
2518658.090,1147673.288
2518746.038,1147687.417
2518800.251,1147696.148
2518851.801,1147704.273
2518924.076,1147716.071
2519023.687,1147732.139
2519124.975,1147748.377
2519185.380,1147758.061
2519253.721,1147769.015
2519342.047,1147783.263
2519409.456,1147794.018
2519506.948,1147809.688
2519600.750,1147824.815
2519664.213,1147834.965
2519731.004,1147845.770
2519790.139,1147855.295
2519839.137,1147862.942
2519872.846,1147868.423
2519910.923,1147874.600
2519938.625,1147878.965
2519965.850,1147883.093
2520001.172,1147888.252
2520031.633,1147892.591
2520062.529,1147896.825
2520094.517,1147900.952
2520136.070,1147906.112
2520182.108,1147911.509
2520232.485,1147916.589
2520260.167,1147918.816
2520297.083,1147921.510
2520327.841,1147923.468
2520357.725,1147925.172
2520381.379,1147926.352
2520404.449,1147927.174
2520431.227,1147927.702
2520455.437,1147927.861
2520492.901,1147927.860
2520526.556,1147927.118
2520556.798,1147926.352
2520592.358,1147924.527
2520631.095,1147921.628
2520674.154,1147917.923
2520731.292,1147911.039
2520773.525,1147905.291
2520812.172,1147898.952
2520833.852,1147895.139
2520851.094,1147892.323
2520877.984,1147887.311
2520915.177,1147879.759
2520942.860,1147873.862
2520962.643,1147869.758
2520982.805,1147865.313
2521017.968,1147857.772
2521064.005,1147847.930
2521102.353,1147839.900
2521163.145,1147827.530
2521198.943,1147820.704
2521230.633,1147815.153
2521263.158,1147809.671
2521299.115,1147804.273
2521322.213,1147801.178
2521346.422,1147798.320
2521372.089,1147795.530
2521405.001,1147792.446
2521439.595,1147789.819
2521475.912,1147787.769
2521504.696,1147786.334
2521540.257,1147785.382
2521577.977,1147785.135
2521608.202,1147785.302
2521631.617,1147785.858
2521655.589,1147786.652
2521675.036,1147787.525
2521698.054,1147788.875
2521720.708,1147790.381
2521748.384,1147792.578
2521783.718,1147796.118
2521801.718,1147798.082
2521822.824,1147800.435
2521842.146,1147803.148
2521869.187,1147806.972
2521894.190,1147810.862
2521923.083,1147815.783
2521943.800,1147819.513
2521962.850,1147823.244
2521982.773,1147827.292
2522004.204,1147831.975
2522023.810,1147836.420
2522051.750,1147843.088
2522084.206,1147851.324
2522113.583,1147859.360
2522136.047,1147865.948
2522159.621,1147872.933
2522185.418,1147881.029
2522212.961,1147890.078
2522239.948,1147899.444
2522274.874,1147912.065
2522307.735,1147924.685
2522339.326,1147937.385
2522367.981,1147949.530
2522399.200,1147963.439
2522428.782,1147977.073
2522457.278,1147990.726
2522479.503,1148001.838
2522507.205,1148016.205
2522537.605,1148032.556
2522567.847,1148049.542
2522588.326,1148061.370
2522606.424,1148072.164
2522630.236,1148086.928
2522656.827,1148103.756
2522683.417,1148121.298
2522705.166,1148135.823
2522728.979,1148152.492
2522742.796,1148162.226
2522773.032,1148184.639
2522805.179,1148209.325
2522837.247,1148234.883
2522859.630,1148253.299
2522890.426,1148279.720
2522917.416,1148303.702
2522939.958,1148324.339
2522963.294,1148346.326
2522991.790,1148373.711
2523017.349,1148398.952
2523041.320,1148423.003
2523078.865,1148461.896
2523108.789,1148493.488
2523144.190,1148531.429
2523176.734,1148566.910
2523206.817,1148599.851
2523235.551,1148631.204
2523252.706,1148650.034
2523291.273,1148691.846
2523327.657,1148731.029
2523353.820,1148758.839
2523385.729,1148792.177
2523410.049,1148816.863
2523433.274,1148840.411
2523454.762,1148861.539
2523476.931,1148883.458
2523506.548,1148911.811
2523532.176,1148935.846
2523552.417,1148954.657
2523582.659,1148982.121
2523608.773,1149005.537
2523632.427,1149026.237
2523670.051,1149058.639
2523706.087,1149088.960
2523734.424,1149112.138
2523752.839,1149127.060
2523783.319,1149151.349
2523812.132,1149173.892
2523842.771,1149197.387
2523873.966,1149220.882
2523900.636,1149240.487
2523943.419,1149271.285
2523982.445,1149298.665
2524023.851,1149326.976
2524057.586,1149349.465
2524100.607,1149377.403
2524151.143,1149409.417
2524194.879,1149436.147
2524238.456,1149462.103
2524247.734,1149467.440
2524279.096,1149485.481
2524321.695,1149509.428
2524347.835,1149523.777
2524371.648,1149536.636
2524394.984,1149549.019
2524430.703,1149567.513
2524472.930,1149589.024
2524497.695,1149601.168
2524532.700,1149618.234
2524571.594,1149636.966
2524613.028,1149656.334
2524652.318,1149674.352
2524678.830,1149686.338
2524707.087,1149699.117
2524739.393,1149713.484
2524777.493,1149730.312
2524826.388,1149751.822
2524877.982,1149774.285
2524918.384,1149791.907
2524975.852,1149816.910
2525011.015,1149832.308
2525097.216,1149870.726
2525151.207,1149895.203
2525180.719,1149908.906
2525251.779,1149942.511
2525292.638,1149962.325
2525362.647,1149997.012
2525439.958,1150036.375
2525482.265,1150058.448
2525529.176,1150083.372
2525564.894,1150102.502
2525622.759,1150134.331
2525674.161,1150163.301
2525721.422,1150190.449
2525761.821,1150213.791
2525791.431,1150231.328
2525841.358,1150261.172
2525871.997,1150279.826
2525916.606,1150307.210
2525958.595,1150333.563
2525999.791,1150359.677
2526026.356,1150376.619
2526056.862,1150396.586
2526101.709,1150426.193
2526111.307,1150432.474
2526169.098,1150471.437
2526211.564,1150500.727
2526259.656,1150534.316
2526304.750,1150566.450
2526358.567,1150605.502
2526402.302,1150637.887
2526445.880,1150670.431
2526476.121,1150693.370
2526529.223,1150734.248
2526589.072,1150781.477
2526638.007,1150820.797
2526677.734,1150853.391
2526717.581,1150886.490
2526747.823,1150911.890
2526786.161,1150944.593
2526808.068,1150963.484
2526824.267,1150977.450
2526865.060,1151013.331
2526908.319,1151051.987
2526943.721,1151084.134
2526992.482,1151129.003
2527041.273,1151174.781
2527080.166,1151212.087
2527107.313,1151238.360
2527134.856,1151265.268
2527190.736,1151320.593
2527238.440,1151367.980
2527325.076,1151454.502
2527349.830,1151479.362
2527383.862,1151513.558
2527418.890,1151548.369
2527458.706,1151588.484
2527479.185,1151608.883
2527502.363,1151632.220
2527524.905,1151654.683
2527542.904,1151672.366
2527563.895,1151692.914
2527587.691,1151716.040
2527617.479,1151744.555
2527635.078,1151761.204
2527647.143,1151772.158
2527659.843,1151783.429
2527679.846,1151800.416
2527696.276,1151813.830
2527712.231,1151826.451
2527728.423,1151838.754
2527741.044,1151848.041
2527754.776,1151857.804
2527765.571,1151865.344
2527782.557,1151876.774
2527797.242,1151886.299
2527811.132,1151894.951
2527827.404,1151904.714
2527846.692,1151915.748
2527867.568,1151927.178
2527888.285,1151938.132
2527906.303,1151947.260
2527925.829,1151956.785
2527944.403,1151965.675
2527964.406,1151974.962
2527982.821,1151983.296
2528054.647,1152014.873
2528076.402,1152024.512
2528098.597,1152034.292
2528134.436,1152050.190
2528162.923,1152063.465
2528184.751,1152073.943
2528207.849,1152085.452
2528228.090,1152095.850
2528249.045,1152107.201
2528276.350,1152122.599
2528302.650,1152137.930
2528323.578,1152150.619
2528354.693,1152169.907
2528389.505,1152191.801
2528426.528,1152215.389
2528457.722,1152235.312
2528482.090,1152250.870
2528536.383,1152285.477
2528661.637,1152365.091
2528743.314,1152417.081
2528828.404,1152471.215
2528899.207,1152516.300
2528948.975,1152547.891
2529007.713,1152585.198
2529062.323,1152619.647
2529108.678,1152648.698
2529156.303,1152678.384
2529193.054,1152700.847
2529234.931,1152725.992
2529275.286,1152750.219
2529317.514,1152775.063
2529362.599,1152801.178
2529405.303,1152825.308
2529434.910,1152841.818
2529476.661,1152864.916
2529510.634,1152883.252
